;quest_id;st_answ;id_st;st_ans_calif
3492;PS_12;It helped Mary understand that the tuning fork makes sounds by vibrating because the water splashed.;PS.12.537.1;1
3493;PS_12;When the tuning fork is vibrating the would splash because when something is vibrating then something that is touching the tuning fork. So it would vibrate also.;PS.12.593.1;1
3494;PS_12;Because she can be know that the vibration travel in the water.;PS.12.600.1;0
3495;PS_12;I think it helped because when you see it you can see it vibrates.;PS.12.602.1;0
3496;PS_12;When the water splashed vibration caused it and that is what cause the sound too.;PS.12.610.1;1
3497;PS_12;That helps because of the vibrations.;PS.12.626.1;0
3498;PS_12;It makes a sound in the water and you know that it makes a sound because the sound vibrates the water and where there is sound there is vibration.;PS.12.629.1;0
3499;PS_12;By putting the tuning fork in the water while still ringing.;PS.12.642.1;0
3500;PS_12;She will what experiment.;PS.12.643.1;0
3501;PS_12;By looking at how it vibrates.;PS.12.644.1;0
3502;PS_51a;If you get it right it will not have much Frequency.;PS.51a.101.1;0
3503;PS_51a;If the strings were tightened it would make a high sound.;PS.51a.107.1;1
3504;PS_51a;It was soft then it got louder.;PS.51a.118.1;0
3505;PS_51a;Because there is more tension so the vibrations go faster.;PS.51a.141.1;1
3506;PS_51a;It goes higher.;PS.51a.152.1;1
3507;PS_51a;The string is lower when you tightened it.;PS.51a.157.1;0
3508;PS_51a;It was a high pitch when she hit the string when it was not holding down the string it was a lower sound.;PS.51a.171.1;1
3509;PS_51a;It was louder Because she made more tension.;PS.51a.175.1;0
3510;PS_51a;The string had a higher pitch.;PS.51a.183.1;1
3511;PS_51a;It would make a High sound.;PS.51a.189.1;1
3512;PS_51a;It was higher.;PS.51a.193.1;1
3513;PS_51a;It would either make the pitch higher or lower.;PS.51a.212.1;0
3514;PS_51a;The pitch higher so it was more of a ding than a bring.;PS.51a.221.1;1
3515;PS_51a;Lower because if you pull on the string it is lower.;PS.51a.225.1;0
3516;PS_51a;When you tighten it it makes a higher pitched.;PS.51a.230.1;1
3517;PS_51a;Well when it is tightened you can not pull it that far so it makes a different sound.;PS.51a.244.1;0
3518;PS_51a;It is lower pitch when it is tighten so if it is looser then it is high pitch.;PS.51a.263.1;0
3519;PS_51a;It got high pitch and lower volume.;PS.51a.313.1;1
3520;PS_51a;When you tighten it up it would sound different.;PS.51a.316.1;0
3521;PS_51a;The string was tighter.;PS.51a.320.1;0
3522;PS_51a;I know that it is a low pitch.;PS.51a.331.1;0
3523;PS_51a;It would be a low pitch.;PS.51a.334.1;0
3524;PS_51a;It will be louder.;PS.51a.384.1;0
3525;PS_51a;The string makes a low pitch.;PS.51a.400.1;0
3526;PS_51a;When the string is tightened the string comes more out of the guitar part so the string in the guitar part is smaller so the pitch it higher.;PS.51a.454.1;1
3527;PS_51a;When she tightened the string there was a higher pitch.;PS.51a.461.1;1
3528;PS_51a;When the string is tightened, the pitch is higher not lower.;PS.51a.466.1;1
3529;PS_51a;The string made a higher pitch because it made it stop earlier which makes a higher pitch.;PS.51a.475.1;1
3530;PS_51a;When you make it long it make it low sound when you make it short it a height sound.;PS.51a.497.1;1
3531;PS_51a;When it was loose the sound was soft but when it was tighten it is low.;PS.51a.508.1;0
3532;PS_51a;The string was higher pitch because it had more tension.;PS.51a.524.1;1
3533;PS_51a;The tighter the string the higher it gets.;PS.51a.539.1;1
3534;PS_51a;When she make the the loose it get the sound lower.;PS.51a.600.1;1
3535;PS_51a;The pitch is higher.;PS.51a.607.1;1
3536;PS_51a;It was louder because the string was tighter.;PS.51a.629.1;0
3537;PS_51a;By moving her finger.;PS.51a.643.1;0
3538;PS_51b;It will not make loud pluck like the other strings.;PS.51b.101.1;0
3539;PS_51b;If it was shorter it would have a low sound.;PS.51b.107.1;0
3540;PS_51b;When you pluck the first string it makes a low pitch.;PS.51b.114.1;0
3541;PS_51b;At first it would make noise slower than the shorter one because it would be shorter noise.;PS.51b.118.1;0
3542;PS_51b;It was a higher pitch!;PS.51b.138.1;1
3543;PS_51b;Which side has more string is a lower pitch. Whichever side has more string it has a lower pitch.;PS.51b.145.1;1
3544;PS_51b;Because when you give it less room to vibrate it makes a higher pitch.;PS.51b.154.1;1
3545;PS_51b;It got a higher pitch.;PS.51b.171.1;1
3546;PS_51b;It is a high pitch.;PS.51b.176.1;1
3547;PS_51b;A bigger string makes a lower pitch and a little string would have a high pitch.;PS.51b.183.1;1
3548;PS_51b;It would make a high pitch.;PS.51b.191.1;1
3549;PS_51b;It is going to be higher.;PS.51b.195.1;1
3550;PS_51b;When it vibrates it goes so fast but it hits the string.;PS.51b.212.1;0
3551;PS_51b;The pitch would be higher because the vibrations do not travel as long.;PS.51b.223.1;1
3552;PS_51b;It was tighter so it made a higher pitch.;PS.51b.230.1;1
3553;PS_51b;When it is shortened the string is not that long so it makes a different sound.;PS.51b.244.1;0
3554;PS_51b;It gets higher when it is short and lower when it is longer.;PS.51b.261.1;1
3555;PS_51b;It got shorter and shorter so it was higher pitch.;PS.51b.313.1;1
3556;PS_51b;The sound was lower. It had more room to vibrate.;PS.51b.317.1;0
3557;PS_51b;It would be a High pitch.;PS.51b.334.1;1
3558;PS_51b;The string made a low pitch.;PS.51b.391.1;0
3559;PS_51b;When kate shortened the string that string would have a higher pitch.;PS.51b.401.1;1
3560;PS_51b;It got higher.;PS.51b.452.1;1
3561;PS_51b;The sound had a higher pitch because it had faster vibrations.;PS.51b.455.1;1
3562;PS_51b;I think the string would be tighter.;PS.51b.464.1;0
3563;PS_51b;It turns really really loud.;PS.51b.486.1;0
3564;PS_51b;It sounded high.;PS.51b.495.1;1
3565;PS_51b;The shorter the the higher the pitch because it less to travel through.;PS.51b.524.1;1
3566;PS_51b;And the shorter the string also the higher pitch it makes.;PS.51b.531.1;1
3567;PS_51b;The shorter the string the higher the sound.;PS.51b.539.1;1
3568;PS_51b;When you make the string small the volume is louder.;PS.51b.593.1;0
3569;PS_51b;It will have a lower sound than when you let go.;PS.51b.602.1;0
3570;PS_51b;The sound was lower.;PS.51b.626.1;0
3571;PS_51b;When you pull your string it makes a sound.;PS.51b.641.1;0
3572;PS_51b;IT High When it Shorter.;PS.51b.643.1;1
3573;PS_15bp;Because it is a horn that make like the mm.;PS.15bp.104.1;0
3574;PS_15bp;Because it is the shortest one and it do not have that much time to come up.;PS.15bp.107.1;0
3575;PS_15bp;Because the big circle makes a low pitch.;PS.15bp.114.1;0
3576;PS_15bp;Because it is the biggest and it takes longer to make loud sound.;PS.15bp.118.1;1
3577;PS_15bp;Because it is a bigger instrument, wider and solid. Well those are the only ones I have learned.;PS.15bp.138.1;1
3578;PS_15bp;Because it is the biggest instrument and the bigger it is the bigger vibrations and the bigger vibrations the lower it sounds.;PS.15bp.142.1;1
3579;PS_15bp;Because it is bigger and I heard one before.;PS.15bp.152.1;1
3580;PS_15bp;Because it is an instrument of the orchestra.;PS.15bp.158.1;0
3581;PS_15bp;Because it has a curved thing.;PS.15bp.171.1;0
3582;PS_15bp;Because it is the biggest one.;PS.15bp.176.1;1
3583;PS_15bp;Because it is the smallest.;PS.15bp.183.1;0
3584;PS_15bp;Because it is the biggest one because the air can not go through it very fast.;PS.15bp.191.1;1
3585;PS_15bp;The low has make the highest sound and the highest make the lower sound.;PS.15bp.194.1;0
3586;PS_15bp;It is so big it has a lot of room to vibrate.;PS.15bp.212.1;1
3587;PS_15bp;Because the sound has more room to vibrate.;PS.15bp.222.1;1
3588;PS_15bp;The bigger it is the lower the sound the smaller it is the higher the sound.;PS.15bp.249.1;1
3589;PS_15bp;Because it has more amplification.;PS.15bp.255.1;0
3590;PS_15bp;Because it is the biggest.;PS.15bp.320.1;1
3591;PS_15bp;Because it has a little hole.;PS.15bp.384.1;0
3592;PS_15bp;Because it is the longest and it takes a while for it to make sound.;PS.15bp.452.1;0
3593;PS_15bp;It makes the lowest sound because it vibrates slower from having to travel far.;PS.15bp.457.1;0
3594;PS_15bp;Because it is the biggest out of all the instruments.;PS.15bp.461.1;1
3595;PS_15bp;Because the instrument is thicker than the others.;PS.15bp.486.1;0
3596;PS_15bp;Because the lower it is the lower for big.;PS.15bp.494.1;0
3597;PS_15bp;Because the sound waves had a short time to set to the bottom, because it is bigger.;PS.15bp.502.1;1
3598;PS_15bp;Because it has to travel longer.;PS.15bp.524.1;0
3599;PS_15bp;It makes the lowest sound because it is bigger and vibrates slower.;PS.15bp.532.1;1
3600;PS_15bp;This is why it makes the lower sound the one I circled goes down and then up that might be why.;PS.15bp.539.1;0
3601;PS_15bp;I think that is the correct answer because is bigger.;PS.15bp.562.1;1
3602;PS_15bp;Because it is a big one so it is going to make the lowest sound.;PS.15bp.567.1;1
3603;PS_15bp;Because if it is large then it makes a lower sound.;PS.15bp.571.1;1
3604;PS_15bp;Because the bigger it is the lower the sound gets.;PS.15bp.593.1;1
3605;PS_15bp;Because it is the longest instrument. The air takes a longer time to travel out.;PS.15bp.605.1;0
3606;PS_15bp;Because it has the longest way to travel.;PS.15bp.629.1;0
3607;PS_15bp;Because is little instruments and I already played it once.;PS.15bp.641.1;0
3608;PS_26p;Yes, Because if things do not move it will not make a sound. Like if you are talking your voice box has to move.;PS.26p.101.1;0
3609;PS_26p;No because it is not true you do not have to move a bottle to make a sound.;PS.26p.104.1;0
3610;PS_26p;No Because it can travel from air.;PS.26p.107.1;0
3611;PS_26p;Yes. Because it has vibrations to cause.;PS.26p.138.1;1
3612;PS_26p;Yes I agree with her, because when it moves it makes vibrations and that is what helps to make sound and when it is not moving it is not making sound.;PS.26p.142.1;1
3613;PS_26p;Yes I agree with Kate because it has to vibrate.;PS.26p.160.1;1
3614;PS_26p;Yes because it needs to vibration.;PS.26p.171.1;1
3615;PS_26p;Yes I do agree with Kate. Example: when the wind blows really hard it makes a sound.;PS.26p.179.1;0
3616;PS_26p;I do because sounds can not be made without vibrations.;PS.26p.183.1;1
3617;PS_26p;I do not agree because object does not have to move all the time.;PS.26p.192.1;0
3618;PS_26p;I do agree it has to vibrate to make sound and vibrating is considered moving.;PS.26p.212.1;1
3619;PS_26p;Yes because vibration is a type of movement and sound is made by vibration.;PS.26p.221.1;1
3620;PS_26p;Yes because it has to move to make vibrations which make sound.;PS.26p.228.1;1
3621;PS_26p;Yes because it has to vibrate to make sounds.;PS.26p.252.1;1
3622;PS_26p;Yes. Because vibration is movement and to create vibration the object has to move to create sound.;PS.26p.255.1;1
3623;PS_26p;No because if you jump on a sofa the string will move and make noise.;PS.26p.313.1;0
3624;PS_26p;Yes because vibrations has to move.;PS.26p.323.1;1
3625;PS_26p;No because desks do not move.;PS.26p.332.1;0
3626;PS_26p;Yes because how can it make a sound if it does not vibrate.;PS.26p.384.1;1
3627;PS_26p;I agree with her because when an object moves it causes vibration and vibration causes sound.;PS.26p.391.1;1
3628;PS_26p;I agree with her because the object has to vibrate.;PS.26p.400.1;1
3629;PS_26p;I agree with her because vibrations make sounds and vibration moves.;PS.26p.461.1;1
3630;PS_26p;I agree with her because when you talk, your vocal cords moves and when you hear a sound, the things that made that sound must move and vibrate.;PS.26p.468.1;1
3631;PS_26p;Yes because it need to vibrate.;PS.26p.488.1;1
3632;PS_26p;Yes. When you move something it causes vibrations. And the vibrations cause sound waves.;PS.26p.499.1;1
3633;PS_26p;Yes, because sound has to vibrate it.;PS.26p.504.1;0
3634;PS_26p;YES. I think yes because it changes the sound.;PS.26p.510.1;0
3635;PS_26p;I agree with Kate because vibration creates sound, without vibration there would be no sound.;PS.26p.528.1;1
3636;PS_26p;Yes, I agree with her. In order to make sound, it needs to move.;PS.26p.533.1;0
3637;PS_26p;I agree because if you move paper it produces a sound.;PS.26p.557.1;0
3638;PS_26p;I agree because it has to vibrate.;PS.26p.563.1;1
3639;PS_26p;Yes because if you do not move it will not make sound.;PS.26p.571.1;0
3640;PS_26p;I do agree with her because if a sound is made it vibrates and vibration is back and forth movement and without vibration you can not make a sound.;PS.26p.599.1;1
3641;PS_26p;Yes I do agree. Because an object has to move to make vibration which makes sound.;PS.26p.610.1;1
3642;PS_26p;I agree with her. Because if an object makes a sound it has to vibrate.;PS.26p.626.1;1
3643;PS_26p;I do agree with her because a object has to move to make a sound.;PS.26p.641.1;0
3644;PS_46b;Because so it can tell people to get out of the way in case of a fire.;PS.46b.101.1;1
3645;PS_46b;Because for the sound.;PS.46b.107.1;0
3646;PS_46b;Because when a house is on fire the fire people turn on their sirens.;PS.46b.114.1;0
3647;PS_46b;Would by a sound. Because it was high and low enough for someone to hear.;PS.46b.118.1;1
3648;PS_46b;So people can hear.;PS.46b.145.1;1
3649;PS_46b;Because if someone called 911 they could hear that they are coming.;PS.46b.154.1;1
3650;PS_46b;So when people in cars are driving it tells them to get out of the way.;PS.46b.171.1;1
3651;PS_46b;So everyone can hear it.;PS.46b.181.1;1
3652;PS_46b;Because the fire alarm would when a house is on fire.;PS.46b.184.1;0
3653;PS_46b;So people would move if it was an emergency.;PS.46b.212.1;1
3654;PS_46b;So if people heard this high pitch they would know to move or get out of the way.;PS.46b.222.1;1
3655;PS_46b;So people would know to get out of the way.;PS.46b.225.1;1
3656;PS_46b;Because it is a big pitch.;PS.46b.253.1;0
3657;PS_46b;So people know there is an emergency.;PS.46b.255.1;1
3658;PS_46b;Because high pitch is louder. So everyone can hear it because there is a fire.;PS.46b.263.1;1
3659;PS_46b;It gets cars out of the way. So they can get to the fire faster.;PS.46b.319.1;1
3660;PS_46b;I think siren.;PS.46b.323.1;0
